Team,xG,npxG,ppda_coef,deep,G,A,AOP,ASP,S,SOG,CR,ACR,CC,BCC,CCOP,CCSP,FS,P,AP,ACRO,DR,IBS,IBSOG,IBG,OBS,OBSOG,OBG,TOUCH,TBOX,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,ALB,ATB,TOFF,BCM,BCS,ATTDR,xGA,npxGA,oppda_coef,deep_allowed,INT,BLK,TKL,TKLW,FC,AW,BR,DW,DSP,OWN,GC,CS,SV,IBSV,OBSV,AKS,PKC,PKF,PKSV,CL,ECL,PUNCH,LMT,poss
Bayern Munich,3.4953082267868836,3.6919434944326057,-0.8988500863455772,2.973805702793144,2.706071465188979,2.650371713800492,2.317781555237557,1.9808150267633742,2.7755925790482285,3.1943333299659473,1.6113778447909985,1.8016990468260046,2.4614091307140202,3.4972034117857715,1.795906893444007,2.673514348760417,-1.1234036477580767,2.3709400691849774,2.4011857598976847,0.2577058309649625,2.120765489866482,3.1882024018295456,3.4118670741874673,2.517239716806581,0.9872913671499998,1.495180201342497,2.159622679233256,2.3466054108571512,3.3970463766566885,-0.6413406718360545,-0.704510910825624,1.4146890327888373,-0.8998883679929405,0.7399746363027438,0.40031605150130406,3.73146434577738,3.892678622201447,3.7289553921655174,1.5104888663205118,1.2790290007793663,-1.0639789786497187,2.1433954757147684,1.2848513929611816,1.4145290244605508,3.394991720917894,2.468761277824305,1.7091054676393955,-2.1186076019460227,-2.2107505018258786,5.209414401240216,-2.4143444832986,-0.8414028511335763,-1.9181734023408346,-2.0812263743202477,-1.7574138510013075,-1.795271285162403,-0.7160875464684148,1.3604790372863789,-0.948187556348361,-0.7745694302516098,-0.2943406227490881,-1.276985478080989,0.870377157638383,-2.819442309792302,-2.708941402023633,-1.5938267459997861,0.4073112970555678,0.28616927938709635,0.28616927938709635,-0.9665606448965645,-3.0838516465148675,-3.0838516465148675,-1.68089811535107,-0.5962723981058432,2.4748042317933168
Borussia Dortmund,1.348653355720678,1.4796366821955254,1.3908675830663457,0.8075889386215385,2.2445066688469413,2.4764574154111307,2.683954069733767,-0.3224390822083598,0.11858164060706355,1.0219021778935424,-1.7161946587839203,-1.1705346812057245,0.2379674649420996,1.7436417570664329,-0.3054164925881282,-0.1285902281876616,-0.33288813158330266,1.8541166790356054,1.898366997526216,-1.4699206578082489,2.3666556818694167,0.6301850471922541,0.9923353144785118,2.150710653739137,-0.7901672024736865,0.6538815385539892,1.5150418619322512,1.9305337224569454,0.9600623005780063,-0.6413406718360545,-0.1695193464058392,-0.5599368885401095,-0.8998883679929405,0.3888226075558282,0.8190736289706457,-0.0903457994045573,-0.3435385575408642,-0.04724634793799555,-0.15095965738802794,1.6174137691015007,1.6978177568230184,-0.2140313749593147,1.7508052130168301,-0.14878179648895082,0.9229685956583242,2.3692110028046227,2.3149240853691024,-0.5177540792898124,-0.4928440024398449,1.245801545479753,-0.9666552333382114,0.23866402467329761,-1.1548033418685433,-1.469764189133643,-1.0171605345216992,-2.1154071940068926,-1.202502841589462,-0.4036104335322154,-0.7134289958717188,0.7711192323440303,-1.220121432814632,-0.2526832264209653,0.24014489338690745,-0.6590301366098883,-0.433131175609779,-0.907255224646032,-1.157638169268842,-0.23317496838948573,-0.23317496838948573,-0.9665606448965645,-0.6625329270878807,-0.6625329270878807,0.09680964949255846,-0.5962723981058432,1.3796738701702511
RasenBallsport Leipzig,1.604867612853458,1.559115213667117,-0.11702940198915077,0.5092477076278442,1.0576257639674158,0.8242715807121983,1.036177754500822,-0.7063147670369823,0.8074363283510694,0.962383516192928,-0.0680552996464996,0.26433677370614417,0.9680527880313874,1.6851897019091209,0.7650690059565445,0.9342770251374715,-0.13066323209673233,-0.23370643615167602,0.0015547557346581645,-0.17420079122834076,0.31757074851163075,1.4701310442373343,1.0301404982239646,1.2710409023772729,-0.6632058760719941,0.31736207343858674,-0.41870058997076537,0.17529662490934345,0.8575723160700242,0.6865055078808469,0.3654722180139458,1.4146890327888373,0.1606129871987401,0.8277626434894733,-0.8559566809067203,0.6162073366794978,0.7650042558496474,0.6247895549617817,8.111749456663422e-05,1.2790290007793663,0.7772188449987726,-1.100909000454066,1.0984698649389222,1.3493910735876542,1.9458747164553876,1.0750574275487514,0.3351953881452356,-0.8513224868802546,-0.9143175474107997,-0.11310269026679116,-0.9459739583387773,1.0101403645353502,-1.5364883721046896,1.4207843226575794,1.381260210872229,0.6537684174979438,1.188351998836026,1.945090082848353,1.8141381719268141,1.0850872419337703,-0.2943406227490881,-1.533061040995995,2.1308416861413337,-0.4018382112310296,0.4202976592954164,-1.7082553328920786,1.5810233967988752,0.28616927938709635,0.28616927938709635,-0.9665606448965645,-0.3215021215347831,-0.3215021215347831,-1.1475857858979814,0.7083800170211614,-0.10078013720907618
Bayer Leverkusen,1.0725276826277237,1.1335656399686074,-0.2715380748903469,1.0670160960073594,1.8488797005537663,2.0416716694377275,2.134695297989452,0.06143660262026255,1.3416501678260124,1.6766074566002942,0.20315750628750665,0.2985003797754743,1.1339812705516794,1.2760253158079424,1.1020736999428304,-0.9015845942423041,-0.13066323209673233,1.9916321081926258,2.1783920806355295,0.5600404665002741,0.7109950557163253,1.4128619989842608,1.3703871519330364,1.8574874032851827,0.7016283827461932,1.7475698001790498,0.8704610446312455,2.356014067127507,1.2276750379044037,-0.19872527859708725,-0.1695193464058392,-0.5599368885401095,0.1606129871987401,-0.6646334786849206,-1.6934718358454033,0.6162073366794978,1.3192756625449023,0.5927878452998876,1.0573665416727287,0.9406442324572322,0.7772188449987726,1.4232811644156105,0.5393252808721443,-0.018505894743159022,0.3262733585267043,1.672359077666846,0.5515591801915604,-0.22425734134777067,-0.2728618040863085,1.1020212310998487,-0.8425675833416071,-0.224221779243935,-0.3066143857882204,0.4016806806799054,0.700227159710989,-0.8668771495133822,-0.38631446503041605,2.79636581585965,0.08475010974887054,1.3507524808173967,1.557220997382,0.5155434623240522,-0.07497123873883034,-0.5561533664583443,-0.1486548973080472,-0.6783980508614471,1.1897860302177725,0.28616927938709635,0.28616927938709635,1.3115860902900218,-0.5431721451442962,-0.5431721451442962,-0.6142734564448928,-1.2485986056693454,1.5621955971074308
Borussia M.Gladbach,0.5554133368124535,0.469252538834891,2.184873574425541,0.4054768446735158,0.5301231395765156,0.9112287299068792,0.9446346258767698,0.06143660262026255,0.2732224888761264,0.2779189066358694,-0.6000496497478189,-0.2822809234031394,0.3375245544542748,0.5746006539202068,0.17035484009839258,0.25790695483965964,-0.7741060940994559,0.8820585625062373,0.8351574058179805,-0.5197260889829824,-0.2725657122954126,0.34383982092688553,0.311842007060368,0.46467696362889716,0.06682175073773429,0.14910234088088514,0.5481706359807428,0.6635013447156153,0.17430575268347825,0.6865055078808469,-0.1695193464058392,1.4146890327888373,1.2211143423904207,-0.5768454714981919,-1.065335469641391,0.5840912850393135,0.7650042558496474,0.5927878452998876,-0.3020004322706225,-0.4128948408313045,-1.0639789786497187,0.43786158053255425,0.1665622248276255,0.24204590874842408,0.837726418925236,0.2786552273912918,-0.4220778840168991,0.5167820872601,0.7259739844023038,2.138307936735455,0.43967146662330886,-1.4144995607453874,-0.1793860423761717,-1.4141767177530427,-1.7574138510013075,-1.4751353763179125,-1.4333439985960612,-1.1010411545535197,-2.4193412020019966,-1.0885374398413499,-1.220121432814632,-0.4234002683643026,1.1854932897641202,0.6269294902844059,1.4870837029269097,-1.2505409853229092,-1.157638169268842,-1.2718634639426496,-1.2718634639426496,-0.9665606448965645,-1.0035637326409772,-1.0035637326409772,-1.5031273388667072,0.05605380945765902,0.4670652354843653
Wolfsburg,0.12718876247231,0.15933553562048433,-0.07416970313621814,-0.32091919600678326,0.9916879359185531,0.5634001331281566,0.30383272550840223,1.2130636571061293,-0.2047583148646123,0.5159935534383248,0.609976715188516,0.9476088950927491,-0.19344658961066158,0.2823403781336501,-0.46400693681696864,0.4511555463533203,0.696620447621053,0.008411961629523837,0.11056695353877027,1.3374723864482196,-0.7151680579006939,0.01931523115946796,0.5764782932785353,1.1977350897637844,-0.4410235548690332,0.31736207343858674,-0.41870058997076537,0.1390558748309342,-0.21857252126378618,-0.19872527859708725,0.3654722180139458,-0.5599368885401095,-0.8998883679929405,0.03767057880891196,0.19093726276663328,0.1344665620767333,-0.2643569280129702,0.11276220037147573,-0.4530412071532171,-0.07451007250917026,-1.0639789786497187,3.333479127019691,-0.11301006720576359,0.04663205612973712,-0.18517970187182742,0.9755071525290686,-0.9954419329396582,0.202818530571959,0.15405123592184294,0.5591998893506622,-0.490985908351227,1.2305621759245073,-0.4762521770042851,-0.6730104326783699,-0.24729708538290854,-1.0589586948200764,0.14132246527038148,0.37587096055041846,-0.2752130163153165,-0.43645003530881454,-1.220121432814632,0.25946789940904663,-0.07497123873883034,0.36973756490554727,-0.5042502451852117,1.4957451000921085,-0.7664008026877397,0.28616927938709635,0.28616927938709635,0.17251272269672865,0.2838275583219631,0.2838275583219631,0.8078927554300102,1.3607062245846635,0.5076256192481825
Eintracht Frankfurt,1.1003252408151831,1.223715115822169,0.16308916601071152,-0.3598332696146562,0.9257501078696908,0.9112287299068792,0.9446346258767698,0.06143660262026255,-0.1907000559310612,0.1588815832346412,0.6621330240219779,0.23017316763681409,-0.25981798261877836,1.6851897019091209,-0.7811878252746496,1.127525616651132,-0.9947150753575315,-0.7420573117084363,-0.5510008218849368,0.2577058309649625,0.08807323597555848,0.5347366384371305,0.5764782932785353,1.1244292771502955,-1.3614931712812992,-0.944585920744175,-0.41870058997076537,-0.43626603266382175,0.21985685690924783,-0.6413406718360545,-0.1695193464058392,-0.5599368885401095,-0.8998883679929405,1.1789146722363895,0.8190736289706457,0.39139497519820815,-0.30394774277691755,0.36877587766662917,-1.057204306683595,-0.4128948408313045,-0.14338006682547302,0.6425256479544206,0.2597529888387552,1.1539772209689672,1.349179479323767,1.7719093526865282,0.20537711291744154,0.32520792224876643,0.6905041049143313,-0.07727242731487519,0.23285871662896776,0.12845311897871772,-0.13697659457215566,0.6610888804560398,0.6706170270518049,0.12554416790453554,1.856142488747973,3.6271288806056177,1.704584177037715,0.4813026081073486,0.6314401873164558,0.6009019832957205,-0.07497123873883034,1.2441901111936673,1.3448455637760444,0.9236021656306469,0.79854866363667,-2.3105519594958137,-2.3105519594958137,-0.9665606448965645,-0.3129763513959562,-0.3129763513959562,0.2745804259769214,-0.5962723981058432,-0.4861037829653389
Werder Bremen,0.11690616899244004,0.21022523857245942,0.3444404987012104,0.3535914131963514,0.7279366237231029,0.5634001331281566,0.9446346258767698,-1.4740661366942267,0.42786333714518915,0.8433461927917006,0.5578204063550529,0.5376456222607859,0.437081643966451,-0.3021801734394625,0.4875357285560735,-0.4184631154581529,-1.0498673206720504,0.40010282856492474,0.5350331987385337,0.8191844398162562,-1.40366059550891,0.6110953654412297,0.6898938445148922,0.46467696362889716,-0.06013957566395808,0.8221412711116908,1.5150418619322512,0.5519913444743546,0.15153020057059344,-0.6413406718360545,-0.1695193464058392,-0.5599368885401095,-0.8998883679929405,0.8277626434894733,-0.018441525968037123,-0.0903457994045573,0.6462318115578061,-0.11124976726178368,-1.057204306683595,-0.7512796091534386,0.7772188449987726,0.5818844427923856,-0.299391595228023,-1.7120926174384519,-0.27042187860491634,0.2786552273912918,-1.2767148625998794,0.9143986603856498,0.9722323719986133,1.1359163261219922,0.005364691635191998,0.7235920097294446,0.11748009225194173,-0.450660547155969,-0.27690721804209273,0.2055781451156587,-0.07303003766431772,0.22202594856042607,-1.2846748263648842,-0.5330555767210418,-1.220121432814632,0.17410937843737764,-1.3354357672417811,0.2668607947540033,0.3491785897199837,0.12260205738459944,-0.7664008026877397,-0.23317496838948573,-0.23317496838948573,-0.9665606448965645,0.5737037430420954,0.5737037430420954,0.2745804259769214,0.05605380945765902,0.24398312478337042
Hoffenheim,2.527319584469672,2.509772481134101,-0.7362549830252261,1.3264432533931803,1.5191905603094529,1.5199287742696437,1.585436526245137,0.06143660262026255,2.4241361057094504,2.242034742756126,0.4535077886881279,1.0500997133007395,2.378444889453874,2.269710253482234,2.2716782261305277,1.224149912407962,-0.9579469118145189,0.4274755680179807,0.4277243165251106,1.0351377509129074,0.9240998887855353,2.3482564047844647,1.9374649081148232,1.5642641528312278,1.558617335957613,1.9999593990156017,0.5481706359807428,0.5178414069004684,1.6205533118516675,0.6865055078808469,0.9004637824337308,1.4146890327888373,-0.8998883679929405,-1.366937536178753,-0.22782031470270792,0.35927892355802293,0.7650042558496474,0.33677416800473414,-0.4530412071532171,-0.07451007250917026,-0.14338006682547302,-0.43385574367168867,-0.01981930319463389,-0.018505894743159022,3.1392651907186275,1.4732585276274812,0.735468403430936,0.5602283309940789,0.4494478745234292,0.7751417719871654,0.687846766616518,0.5692967417570347,-0.09456714676813965,-0.04301909036489852,0.344905567800777,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,0.28809152528289267,-0.2943406227490881,0.4301849413523833,-1.3354357672417811,1.03843657089058,0.98925021589888,0.694744991846062,-0.3751634361066373,0.805513527163678,0.805513527163678,-0.9665606448965645,-0.8756771805585659,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084
Fortuna Duesseldorf,0.12592754697928493,0.03495929711357003,2.444471912304426,-0.5544036376540221,0.20043399933220307,0.3894858347387952,0.5784621113805597,-0.7063147670369823,-0.1063505023297547,0.4267155608874034,-0.620912173281204,0.3326639858448054,-0.14366804485457296,0.3407924332909616,-0.3847117147025487,0.7410284336238109,0.3105547304194198,-0.458228072855912,-0.4614064218146824,-0.04462880457034971,-0.9446655704367661,-0.0570434958446306,0.4252575582967255,0.1714537131749423,-0.15536057046522664,0.2332322071597356,0.22588022733023994,-0.5226862828508,-0.6000630191546075,0.6865055078808469,0.3654722180139458,3.389314954117784,-0.8998883679929405,-0.3134814499380043,1.0284524177053165,-0.7326668322082449,-0.3435385575408642,-0.6872805411758788,-0.15095965738802794,-0.4128948408313045,-0.14338006682547302,1.658265834418494,0.07337146081649581,-1.060713108709493,0.3262733585267043,0.3782055024109742,-0.8007145200979665,1.572260469666219,1.4847005638707513,-0.167961210270131,0.35694636662557205,1.1644356325077603,0.24470843566398978,1.087259494373976,1.025938618962017,0.3016189177690053,0.2897203519174802,-0.26002175567488733,0.3508098116224003,-2.054592853963626,-1.220121432814632,1.6252042349557445,-1.3354357672417811,0.7298062604359499,-0.0064167581571813025,1.8390308607689854,-0.962019485978291,1.32485777494026,1.32485777494026,-0.9665606448965645,0.3861367999878928,0.3861367999878928,2.2300589673049136,0.05605380945765902,-1.1350699231864148
Hertha Berlin,0.20827992360500738,0.3043935259589171,0.44907990058744046,-0.15229154370599937,0.1344961712833403,0.04165723796007256,-0.062339788987807475,0.44531228744888457,-0.4859234935356349,0.010084928983107096,-0.7147935291814371,-0.008972074848497616,-0.29300367912283676,0.4576965436055842,-0.4045355202311537,0.3545312505964896,-0.535113031069873,-0.20242330534818323,-0.1548096154906157,-0.13101012900900996,0.10446591544242072,0.15294300341663944,0.12281608833310598,0.3913711510154087,-1.3932335028817227,-0.35567685679221955,-1.063281407271771,-0.16829356333404238,-0.4007769381668652,-0.6413406718360545,-0.1695193464058392,-0.5599368885401095,-0.8998883679929405,-0.5768454714981919,-0.6465778921720495,-0.7968989354886133,-0.30394774277691755,-0.7192822508377728,-0.4530412071532171,-0.4128948408313045,0.7772188449987726,0.5288233882756054,-0.01981930319463389,0.5677356631129044,-0.09993752513873912,0.7764066024897036,-0.15162314395899348,1.4190016345879295,1.4082244048526673,0.30973737460395107,0.9567033416091619,0.17253748125654916,0.4567556746840712,-0.7285979040589701,-0.06963628942780163,0.365646099537903,0.7596469929666277,-0.547199111389541,0.24908110208252307,-0.38814726460269944,0.6314401873164558,0.8569775462107269,-0.07497123873883034,0.21542240967823173,0.7758930071725808,-0.5639694639691547,-0.17954475281608606,0.28616927938709635,0.28616927938709635,0.17251272269672865,0.4969718117926483,0.4969718117926483,-0.9698150094136186,-1.2485986056693454,-0.2833018641462538
Mainz 05,0.1053888323087531,0.25990520742735496,1.244789433065358,0.06822154007194849,-0.06331731286324709,-0.13225706042928878,0.1207464682602972,-1.0901904518656045,0.8074363283510694,0.039844259833413914,0.24488255335427664,0.12768234942882378,0.6196029747387722,0.3992444884482727,0.8047166170137544,-0.03196593243083165,-0.8292583394139748,-0.5230753960839855,-0.5050113009363272,0.3440871554036228,0.3503561074453552,0.36292950267791,-0.028404646648703798,0.024842087947964834,1.2412140199533837,0.2332322071597356,-0.41870058997076537,-0.4404476576728693,-0.22426640929200703,-1.0839560650750215,-0.704510910825624,-0.5599368885401095,-0.8998883679929405,0.2132465931823701,0.40031605150130406,-0.6684347289278755,0.0523695900986045,-0.6552788315139847,8.111749456663422e-05,-0.4128948408313045,-1.0639789786497187,0.8926706192478115,-0.11301006720576359,1.0888392700960716,0.24103118179361535,-0.019995597667755587,0.35683176734986793,1.5453321014362196,1.6979663451711,-0.1041341718656409,0.7912531416136889,0.5031701983402862,0.7536218093121839,-0.8953603182007719,-1.3428719937727271,0.09353057702008669,0.3886522763488804,0.5502286408057445,-0.09523145328322204,1.0609358565807134,-1.220121432814632,0.8569775462107269,-0.7052035029903059,0.832683030587493,0.20694045056911728,1.3813165131998166,-0.3751634361066373,-0.7525192161660678,-0.7525192161660678,-0.9665606448965645,-0.25329596042416397,-0.25329596042416397,-0.25873190347616704,-0.5962723981058432,-0.6280651261387004
Freiburg,-0.5240409761208791,-0.5810349666848037,1.511865526508978,-0.839773510778425,0.0026205151856152115,-0.5670428064026918,-0.52005543210807,-0.3224390822083598,-0.06417572552910059,0.48623422258801796,-0.7982436233149771,-0.2822809234031394,-0.37596792038298277,-0.47753633891139663,-0.22612127047370825,-0.3218388197013222,0.3473228939624324,-0.4285742717817676,-0.43960398225386,-0.04462880457034971,-0.8790948525693172,-0.5533752213712693,0.19842645582401058,-0.12176953727901262,0.7968493775474618,0.9904010036693923,0.5481706359807428,-0.5007327515533014,-0.8961451966221112,0.6865055078808469,0.9004637824337308,-0.5599368885401095,0.1606129871987401,0.1254585859956407,0.8190736289706457,-0.5078544707269543,-0.2643569280129702,-0.4952702832045144,0.1511218923771612,0.26387469581296397,1.6978177568230184,0.9608919750551004,-0.6721546512725416,-0.9304372069637016,-0.27042187860491634,-0.418196697746485,-0.7249871928817526,1.4030836994700673,1.311633520392628,0.02631747463249711,0.8946595166108592,-0.003799967854776546,0.7960312571161999,0.16080163803063674,0.28568530248240864,0.013496599808964522,-0.22967225134736688,-1.3471931737375085,-0.463019864696631,-1.1126888251944067,-1.220121432814632,1.2837701510690698,-1.3354357672417811,0.7812446455117215,0.06470231141825192,1.3813165131998166,0.016073930474465235,0.805513527163678,0.805513527163678,-0.9665606448965645,1.3239715152589087,1.3239715152589087,0.4523512024612843,-1.2485986056693454,-0.9322680043673297
Schalke 04,-0.09913623169263264,-0.3200564535834616,0.3776754934394994,-0.4895468483075667,-0.6567577653030102,-0.8279142539867338,-0.7946848179802276,-0.3224390822083598,-0.1063505023297547,-0.436305033771497,-0.8608311939151321,0.43515480405279566,-0.07729665184645618,-0.009919897652906203,-0.5829497699885992,3.156635827544568,0.08994574916134318,-0.5784726068818374,-0.5550887793025913,-1.2971580089309278,1.2191681191890564,0.01931523115946796,-0.3308461166123233,-0.7815218508004108,-0.31406222846734183,-0.6080664556287723,0.22588022733023994,-0.43208440765477557,0.12875464845770865,1.5717362943587814,1.4354553468535154,1.4146890327888373,0.1606129871987401,2.5835227872240547,3.5409978825213653,-0.2830421092456637,0.7650042558496474,-0.303260025233149,8.111749456663422e-05,-0.4128948408313045,-0.14338006682547302,-0.2974130320571111,-0.3925823592391527,0.6980115648586956,0.4967577119928815,-0.11954587268743803,1.103286849909687,0.420586434481127,0.38682277678607235,-0.5413165154432612,-0.4496233583523583,1.2305621759245073,0.5839840180961192,1.4763717940381784,1.2332095475763063,0.5417208494023728,0.009413232695181583,1.186121357031053,1.2898440535289766,0.8918761591093158,-0.2943406227490881,0.6862605042673895,-0.39008737086456813,0.832683030587493,0.1358213809936846,1.2668879263075237,-0.3751634361066373,0.28616927938709635,0.28616927938709635,0.17251272269672865,-0.5858009958384337,-0.5858009958384337,0.4523512024612843,-0.5962723981058432,-0.6280651261387004
Augsburg,-0.03411603492043473,-0.006922478429572636,0.3686876185725286,-0.3079478381374922,0.26637182738106535,0.12861438715475323,-0.062339788987807475,0.829187972277507,0.3153972656767796,0.5159935534383248,-0.10978034671326961,0.1618459554981539,0.18818892018601202,-0.18527606312483988,0.13070722904118262,0.4511555463533203,-0.9027946665,-0.5416497549985595,-0.3949771137778012,0.21451516874563237,-1.3708752365751857,0.3820191844289345,0.19842645582401058,0.1714537131749423,0.06682175073773429,0.9904010036693923,0.5481706359807428,-0.3676176887652959,-0.5602058029570588,-0.19872527859708725,0.3654722180139458,-0.5599368885401095,-0.8998883679929405,-0.3134814499380043,0.19093726276663328,-0.7968989354886133,-0.4623110018327049,-0.7832856701615619,0.1511218923771612,0.26387469581296397,1.6978177568230184,0.21045706117492557,-0.6721546512725416,1.219115171841863,-0.09993752513873912,-0.11954587268743803,-1.2226239145882984,1.6476334805572304,1.9522439131712455,0.09712180199533815,1.2462411916012393,2.4649243197037927,1.2625351829603781,0.49432646631423804,0.84827782300691,0.6377616220557193,0.5370501629959791,1.206634025296384,-0.3534658698075299,0.07072905710538138,0.6314401873164558,2.051996839814088,-1.0203196351160433,1.0898749559663516,0.9181311463234473,1.4957451000921085,-0.3751634361066373,-1.7912077117192318,-1.7912077117192318,0.17251272269672865,0.2241471673501719,0.2241471673501719,-0.9698150094136186,0.7083800170211614,-0.648345318020609
VfB Stuttgart,-0.8271850318102499,-0.5781483230376341,1.3552660145792441,-0.6841172163469326,-0.9864469055473226,-0.48008565720801144,-0.42851230348401753,-0.3224390822083598,-0.4437487167349816,-1.0314916507776355,1.0898147564563723,1.3575721679247112,-0.32618937562689515,-0.360632228596774,-0.2855926870595232,-0.03196593243083165,-0.13066323209673233,-0.6087781398477213,-0.5407809283408014,1.2942817242288889,-0.9610582499036283,-0.43883713086512166,-1.011339424030467,-1.0747451012543658,-0.31406222846734183,-0.7763261881864738,-0.09641018132026256,-0.5087475328206416,-0.6854713395779258,-1.9691868515529558,-1.7744940396651938,-0.5599368885401095,-0.8998883679929405,0.47661061474255695,0.8190736289706457,-0.026113696124188835,0.6066409967938594,-0.015244638276101487,-0.3020004322706225,-0.4128948408313045,-1.0639789786497187,-0.2140313749593147,-0.5789638872614119,0.04663205612973712,-0.27042187860491634,-0.7168475228055323,-1.3848967586230418,1.534444865745908,1.76703228966343,-0.03448464585588231,1.1221535416046349,0.5252123794792019,0.4143462268800545,-0.024489933238032894,0.16724477184567188,-0.8188567631867089,1.0069768040451266,-0.7625821281755344,0.4760143772099452,-0.9677805130760658,2.4830018074475433,1.9666383188424184,-1.0203196351160433,0.5240527201328627,0.8470120767480135,-0.22068370329227743,0.9941673469272213,-1.2718634639426496,-1.2718634639426496,-0.9665606448965645,1.144930342343533,1.144930342343533,0.6301219789456473,2.6653586397116684,-0.648345318020609
Hannover 96,-1.0295670773349395,-0.9097746659627753,2.7499595630516356,-0.6322317848697685,-1.0523847335961851,-1.001828552376095,-0.703141689356175,-1.4740661366942267,-0.7811469311402086,-0.8529356656757942,-1.0590251674822901,-0.9997166508590735,-0.7078248854235677,-0.7113445595406418,-0.642421186574414,0.06465836332599903,0.27378656687640723,-0.5393686933774716,-0.5131872157716355,-0.6924887378603036,-0.33813643016286155,-0.7060926753794657,-0.8979238727941096,-1.001439288640877,-0.5997252128711484,-0.43980672307107066,-0.7409909986212682,-0.42790278264572806,-0.9075329726785536,-1.0839560650750215,-0.704510910825624,-0.5599368885401095,-0.8998883679929405,-0.050117428377817436,-0.4371991034373787,-0.8932470904091661,-0.026812039429290082,-0.9112925088091381,-0.7551227569184062,-0.07451007250917026,-0.14338006682547302,0.1498158560128915,-0.7653454152836713,-0.5396095017263263,-0.6966327622703591,-1.0154983478645798,0.05392245848501446,2.613418031766665,2.5498009479054304,-0.40638797212495753,2.135536016576906,1.8697854289530658,0.7536218093121839,0.14227248090376887,-0.30651735070127695,-0.03452378651770878,0.09185650305468188,-0.024126070623562795,0.17082824859030776,0.9401789298154294,-0.2943406227490881,2.051996839814088,-1.3354357672417811,2.7873416634668193,2.340512537832105,2.640030969015033,0.016073930474465235,0.805513527163678,0.805513527163678,0.17251272269672865,0.47992027151499356,0.47992027151499356,0.4523512024612843,-1.2485986056693454,-0.5266641667291573
Nuernberg,-0.9852144900700197,-1.0486445728723433,3.6129155087440323,-0.748974005693388,-1.3820738738404978,-1.3496571491548177,-1.3439435897245424,-0.3224390822083598,-1.1185451455454363,-1.3588442901310118,-1.3302379734162966,-1.2730254994137153,-1.371538815504738,-1.5296733317429996,-1.3957257966614063,0.4511555463533203,-0.36965629512631526,-0.7795318954834537,-0.7908276570539848,-1.7290646311242308,-0.7807387757681433,-1.431500581918399,-1.427196445230444,-1.3679683517083203,-0.15536057046522664,-0.6921963219076227,-0.7409909986212682,-0.955832940037948,-1.3801256790209144,0.24389011464188,-1.2395024752454091,3.389314954117784,1.2211143423904207,0.8277626434894733,0.19093726276663328,-0.6363186772876912,-0.06640285419323677,-0.6552788315139847,0.1511218923771612,0.26387469581296397,-1.0639789786497187,-0.6006190578672833,-0.858536179294801,-0.8001613052179098,-0.9523592924696249,-1.2145988979039446,-0.6600780552678556,0.7168796503713699,0.8504187563113217,0.09527479338646865,1.1014722666052001,-0.4446435906330921,0.5415745702921032,-0.46918970428283463,-0.09924642208698581,-0.49872085434221924,0.21552140859393135,-1.5420635222581682,-0.572573859585732,-1.3542026787249761,0.6314401873164558,1.7959212768990818,-1.650551899367519,0.6269294902844059,0.4914167288708491,0.46588781806147717,-0.3751634361066373,-0.7525192161660678,-0.7525192161660678,0.17251272269672865,0.7356933756798163,0.7356933756798163,2.0522881908205504,-0.5962723981058432,-1.1959104988321407
Manchester City,2.8346339475123776,3.035975433379252,-1.2911151154349552,4.085928964323414,2.5082579810423913,2.8608995486928763,2.973037633809722,0.16245651968042601,2.4115576635057465,2.4691454255611,0.8235430745171153,-0.3578004736616587,2.271901337519791,2.4081493314863924,2.1506486765874664,-0.38286469070563606,-2.4673767835803035,2.9412397761354967,2.9417822691068607,-0.6856691596151462,1.5194129852136917,2.553219303584939,2.6617326388171745,2.266456673655172,1.2712838077853637,1.247218490204832,2.295323903928205,2.875929443252387,3.9313728163576585,-0.8277050479366723,-0.8734556153792404,1.206833672648948,-0.8998883679929405,-0.6230496858069965,-0.2829199959486742,3.077311083422046,1.7631095333196756,3.1596618202855056,0.11932383450714151,0.9584539571057654,0.5834085477726155,-0.2032595819371108,1.3142800552804856,1.3939591452375308,1.9144697039747758,2.012925807997338,1.4175837267769789,-2.5729301644001064,-2.4825122365853067,4.405025554888615,-1.7568976359481678,-1.1082292543941357,-2.1145961079594358,-2.057821123212626,-1.772998131348246,-2.0918182323025616,-1.0909874706295075,-0.5768884996683131,-2.098092645560274,0.06183117829109753,-1.220121432814632,-2.2518696386521517,2.7279038312216786,-2.6191033363392964,-2.2185941328456473,-2.190059909280678,1.0559416679663427,-0.9711904783877866,-0.9711904783877866,-0.9665606448965645,-1.8745384610338203,-1.8745384610338203,-1.2598620657828423,-1.2485986056693454,2.8398476856676718
